ZIP,Year,earned_premium,earned_exposure,cat_fire_losses,noncat_fire_losses,avg_fire_risk_score,task1a_qcrossformer_deep_task1a_deep_quantum_full2021_risk_2021,task1a_qcrossformer_deep_task1a_deep_quantum_full2021_risk_is_predicted,avg_ppc,total_population,median_income,premium_rolling_mean,year_sin,year_cos
95747,2020,73604760,89100.0,0,5410330,0.3733333333333333,0.33558142,1,,78987.0,133595.0,21135252.0,1.2246467991473532e-16,-1.0
95747,2021,16780681,18774.0,70000,1211628,0.4183333333333333,0.33558142,1,,78987.0,133595.0,38625088.0,-1.0,-1.8369701987210294e-16
95757,2018,6628206,8325.49,0,143552,0.295,0.29482538,1,2.23,54535.0,133443.0,0.0,0.0,1.0
95757,2019,7429165,8744.419999999998,0,84422,0.292,0.29482538,1,2.274,54535.0,133443.0,6628206.0,1.0,6.123233995736766e-17
95757,2020,9281310,10642.0,7046,684416,0.2783333333333333,0.29482538,1,,54535.0,133443.0,7028685.5,1.2246467991473532e-16,-1.0
95757,2021,10325568,10927.0,17691,116021,0.3183333333333333,0.29482538,1,,54535.0,133443.0,7779560.333333333,-1.0,-1.8369701987210294e-16
95758,2018,8594047,11150.580000000002,5453,771850,0.295,0.30588627,1,2.088,65999.0,115146.0,0.0,0.0,1.0
95758,2019,9411672,11634.01,100000,548023,0.266,0.30588627,1,2.088,65999.0,115146.0,8594047.0,1.0,6.123233995736766e-17
95758,2020,11496892,14048.0,21233,1000503,0.3033333333333333,0.30588627,1,,65999.0,115146.0,9002859.5,1.2246467991473532e-16,-1.0
95758,2021,12594877,14192.0,5316,1035447,0.355,0.30588627,1,,65999.0,115146.0,9834203.666666666,-1.0,-1.8369701987210294e-16
95762,2018,10381155,8382.07,29352,644528,1.0816666666666668,1.2110627,1,3.0275,47262.0,165979.0,0.0,0.0,1.0
95762,2019,11901259,8995.119999999999,325000,890434,1.3608333333333331,1.2110627,1,3.785,47262.0,165979.0,10381155.0,1.0,6.123233995736766e-17
95762,2020,15946664,11533.0,0,1401296,1.2583333333333335,1.2110627,1,,47262.0,165979.0,11141207.0,1.2246467991473532e-16,-1.0
95762,2021,19273053,12133.0,3342,467210,1.31,1.2110627,1,,47262.0,165979.0,12743026.0,-1.0,-1.8369701987210294e-16
95765,2018,4833468,5772.23,862567,355354,0.4469999999999999,0.3738148,1,2.016,43225.0,130691.0,0.0,0.0,1.0
95765,2019,5568073,6266.950000000001,0,499634,0.413,0.3738148,1,1.965,43225.0,130691.0,4833468.0,1.0,6.123233995736766e-17
95765,2020,7336585,8657.0,0,246157,0.3833333333333333,0.3738148,1,,43225.0,130691.0,5200770.5,1.2246467991473532e-16,-1.0
95765,2021,8281537,8990.0,0,501952,0.3916666666666666,0.3738148,1,,43225.0,130691.0,5912708.666666667,-1.0,-1.8369701987210294e-16
95776,2018,2074101,3221.76,0,79776,0.182,0.32065606,1,2.93,27189.0,104020.0,0.0,0.0,1.0
95776,2019,2366943,3460.34,0,15627,0.212,0.32065606,1,2.894,27189.0,104020.0,2074101.0,1.0,6.123233995736766e-17
95776,2020,3487042,5208.0,1011,1280,0.3516666666666666,0.32065606,1,,27189.0,104020.0,2220522.0,1.2246467991473532e-16,-1.0
95776,2021,4108094,5568.0,0,379372,0.3766666666666667,0.32065606,1,,27189.0,104020.0,2642695.333333333,-1.0,-1.8369701987210294e-16
95811,2018,427136,702.88,0,0,0.363,0.29687148,1,1.912,8487.0,77760.0,0.0,0.0,1.0
95811,2019,488956,807.0,0,0,0.308,0.29687148,1,1.923,8487.0,77760.0,427136.0,1.0,6.123233995736766e-17
95811,2020,657770,1379.0,0,0,0.2716666666666666,0.29687148,1,,8487.0,77760.0,458046.0,1.2246467991473532e-16,-1.0
95811,2021,762047,1532.0,0,97860,0.3216666666666667,0.29687148,1,,8487.0,77760.0,524620.6666666666,-1.0,-1.8369701987210294e-16
95814,2018,408643,737.49,0,279019,0.27,0.29308993,1,1.937,12355.0,46637.0,0.0,0.0,1.0
95814,2019,436248,792.21,0,12030,0.243,0.29308993,1,1.934,12355.0,46637.0,408643.0,1.0,6.123233995736766e-17
95814,2020,597725,1353.0,0,42872,0.285,0.29308993,1,,12355.0,46637.0,422445.5,1.2246467991473532e-16,-1.0
95814,2021,660786,1449.0,0,712,0.2766666666666666,0.29308993,1,,12355.0,46637.0,480872.0,-1.0,-1.8369701987210294e-16
95815,2018,1743879,2852.44,0,534773,0.182,0.23101324,1,1.94,26511.0,58590.0,0.0,0.0,1.0
95815,2019,1924498,3049.38,0,502827,0.13,0.23101324,1,1.9533333333333327,26511.0,58590.0,1743879.0,1.0,6.123233995736766e-17
95815,2020,2427642,3975.0,0,439232,0.19,0.23101324,1,,26511.0,58590.0,1834188.5,1.2246467991473532e-16,-1.0
95815,2021,2640626,4072.0,0,344976,0.2066666666666666,0.23101324,1,,26511.0,58590.0,2032006.3333333333,-1.0,-1.8369701987210294e-16
95816,2018,2045295,2525.38,0,9254,0.309,0.31050038,1,1.93,19079.0,90521.0,0.0,0.0,1.0
95816,2019,2223049,2727.48,0,1763198,0.297,0.31050038,1,1.911,19079.0,90521.0,2045295.0,1.0,6.123233995736766e-17
95816,2020,2879430,4098.0,0,697459,0.305,0.31050038,1,,19079.0,90521.0,2134172.0,1.2246467991473532e-16,-1.0
95816,2021,3169240,4282.0,0,1169779,0.3333333333333333,0.31050038,1,,19079.0,90521.0,2382591.333333333,-1.0,-1.8369701987210294e-16
95817,2018,1547176,2372.63,0,151331,0.275,0.27962828,1,1.939,14123.0,64621.0,0.0,0.0,1.0
95817,2019,1681708,2544.0,0,2112,0.303,0.27962828,1,1.91,14123.0,64621.0,1547176.0,1.0,6.123233995736766e-17
95817,2020,2181953,3498.0,0,0,0.2483333333333333,0.27962828,1,,14123.0,64621.0,1614442.0,1.2246467991473532e-16,-1.0
95817,2021,2391074,3544.0,0,337920,0.3033333333333333,0.27962828,1,,14123.0,64621.0,1803612.3333333333,-1.0,-1.8369701987210294e-16
95818,2018,3332231,3717.0,0,41784,0.29,0.29402253,1,1.924,22798.0,120509.0,0.0,0.0,1.0
95818,2019,3577555,3867.67,0,288802,0.27,0.29402253,1,1.912,22798.0,120509.0,3332231.0,1.0,6.123233995736766e-17
95818,2020,4542860,5387.0,0,39992,0.2816666666666667,0.29402253,1,,22798.0,120509.0,3454893.0,1.2246467991473532e-16,-1.0
95818,2021,4951619,5554.0,0,330789,0.3216666666666666,0.29402253,1,,22798.0,120509.0,3817548.6666666665,-1.0,-1.8369701987210294e-16
95819,2018,3447106,3921.7,0,56431,0.389,0.321799,1,1.885,20173.0,127500.0,0.0,0.0,1.0
95819,2019,3654480,4029.55,0,65877,0.363,0.321799,1,1.966,20173.0,127500.0,3447106.0,1.0,6.123233995736766e-17
95819,2020,4490740,5235.0,0,172402,0.3066666666666666,0.321799,1,,20173.0,127500.0,3550793.0,1.2246467991473532e-16,-1.0
95819,2021,4913567,5354.0,0,13693,0.355,0.321799,1,,20173.0,127500.0,3864108.6666666665,-1.0,-1.8369701987210294e-16
95820,2018,3723304,5715.55,0,1148982,0.172,0.2944065,1,1.974,35359.0,69905.0,0.0,0.0,1.0
95820,2019,4120168,6174.11,0,469189,0.254,0.2944065,1,1.96,35359.0,69905.0,3723304.0,1.0,6.123233995736766e-17
95820,2020,5063327,7727.0,338868,1383192,0.295,0.2944065,1,,35359.0,69905.0,3921736.0,1.2246467991473532e-16,-1.0
95820,2021,5581161,7932.0,0,2675198,0.355,0.2944065,1,,35359.0,69905.0,4302266.333333333,-1.0,-1.8369701987210294e-16
95821,2018,3394716,4337.71,1940,11849,0.249,0.3034233,1,2.176,38372.0,58331.0,0.0,0.0,1.0
95821,2019,3686614,4602.530000000001,0,160509,0.217,0.3034233,1,2.048,38372.0,58331.0,3394716.0,1.0,6.123233995736766e-17
95821,2020,4753120,6337.0,0,410408,0.31,0.3034233,1,,38372.0,58331.0,3540665.0,1.2246467991473532e-16,-1.0
95821,2021,5219100,6477.0,0,774568,0.3416666666666666,0.3034233,1,,38372.0,58331.0,3944816.6666666665,-1.0,-1.8369701987210294e-16
95822,2018,5674284,7675.49,1060,1427332,0.306,0.3331632,1,1.994,46269.0,80835.0,0.0,0.0,1.0
95822,2019,6062793,7954.0,0,1520168,0.279,0.3331632,1,1.974,46269.0,80835.0,5674284.0,1.0,6.123233995736766e-17
95822,2020,7115650,9536.0,3400,1981245,0.3483333333333333,0.3331632,1,,46269.0,80835.0,5868538.5,1.2246467991473532e-16,-1.0
95822,2021,7666572,9597.0,11755,583603,0.41,0.3331632,1,,46269.0,80835.0,6284242.333333333,-1.0,-1.8369701987210294e-16
95823,2018,5964994,8966.6,0,702891,0.2408333333333333,0.2951667,1,1.9816666666666665,83254.0,63701.0,0.0,0.0,1.0
95823,2019,6648064,9588.81,0,1785256,0.22,0.2951667,1,1.97,83254.0,63701.0,5964994.0,1.0,6.123233995736766e-17
95823,2020,7934493,11487.0,0,2213724,0.295,0.2951667,1,,83254.0,63701.0,6306529.0,1.2246467991473532e-16,-1.0
95823,2021,8695798,11741.0,0,2183410,0.3333333333333333,0.2951667,1,,83254.0,63701.0,6849183.666666667,-1.0,-1.8369701987210294e-16
95824,2018,2057077,3332.4,0,241239,0.3583333333333333,0.28011972,1,2.0,32432.0,53938.0,0.0,0.0,1.0
95824,2019,2266757,3561.16,1594,637665,0.3333333333333333,0.28011972,1,1.9916666666666665,32432.0,53938.0,2057077.0,1.0,6.123233995736766e-17
95824,2020,2594976,4043.0,3290,508713,0.2333333333333333,0.28011972,1,,32432.0,53938.0,2161917.0,1.2246467991473532e-16,-1.0
95824,2021,2795574,4100.0,0,511373,0.2616666666666666,0.28011972,1,,32432.0,53938.0,2306270.0,-1.0,-1.8369701987210294e-16
95825,2018,1662766,3094.02,0,121400,0.282,0.27385342,1,2.0740000000000003,37077.0,64264.0,0.0,0.0,1.0
95825,2019,1790500,3353.5600000000004,0,235164,0.246,0.27385342,1,2.007,37077.0,64264.0,1662766.0,1.0,6.123233995736766e-17
95825,2020,2541956,5470.0,0,319450,0.245,0.27385342,1,,37077.0,64264.0,1726633.0,1.2246467991473532e-16,-1.0
95825,2021,2849799,5797.0,0,1166715,0.2883333333333333,0.27385342,1,,37077.0,64264.0,1998407.3333333333,-1.0,-1.8369701987210294e-16
95826,2018,3984282,5842.679999999999,0,580282,0.1975,0.29671213,1,2.0325,40500.0,77689.0,0.0,0.0,1.0
95826,2019,4338446,6302.780000000001,0,140857,0.1783333333333333,0.29671213,1,1.9983333333333333,40500.0,77689.0,3984282.0,1.0,6.123233995736766e-17
95826,2020,5729425,8827.0,0,1234885,0.31,0.29671213,1,,40500.0,77689.0,4161364.0,1.2246467991473532e-16,-1.0
95826,2021,6262092,8970.0,0,363025,0.3766666666666666,0.29671213,1,,40500.0,77689.0,4684051.0,-1.0,-1.8369701987210294e-16
95827,2018,1822134,2632.78,0,984230,0.2633333333333333,0.3342378,1,2.5058333333333334,21032.0,82382.0,0.0,0.0,1.0
95827,2019,2016117,2816.83,0,1517394,0.255,0.3342378,1,2.4691666666666667,21032.0,82382.0,1822134.0,1.0,6.123233995736766e-17
95827,2020,2757881,4088.0,0,115257,0.36,0.3342378,1,,21032.0,82382.0,1919125.5,1.2246467991473532e-16,-1.0
95827,2021,3020519,4194.0,37142,532916,0.3999999999999999,0.3342378,1,,21032.0,82382.0,2198710.6666666665,-1.0,-1.8369701987210294e-16
95828,2018,5882296,8591.32,36691,1902975,0.235,0.28693813,1,2.0466666666666664,60532.0,77524.0,0.0,0.0,1.0
95828,2019,6456384,9112.67,0,1077848,0.2216666666666666,0.28693813,1,2.0058333333333334,60532.0,77524.0,5882296.0,1.0,6.123233995736766e-17
95828,2020,7692345,10494.0,361961,1405530,0.2799999999999999,0.28693813,1,,60532.0,77524.0,6169340.0,1.2246467991473532e-16,-1.0
95828,2021,8475877,10741.0,6730,1094028,0.3233333333333333,0.28693813,1,,60532.0,77524.0,6677008.333333333,-1.0,-1.8369701987210294e-16
95829,2018,3883415,4829.23,0,2026163,0.236,0.30891785,1,2.616,31370.0,110269.0,0.0,0.0,1.0
95829,2019,4310874,5084.33,0,265122,0.21,0.30891785,1,2.504,31370.0,110269.0,3883415.0,1.0,6.123233995736766e-17
95829,2020,5168799,5881.0,0,216440,0.325,0.30891785,1,,31370.0,110269.0,4097144.5,1.2246467991473532e-16,-1.0
95829,2021,5759308,6033.0,36598,1538266,0.3483333333333333,0.30891785,1,,31370.0,110269.0,4454362.666666667,-1.0,-1.8369701987210294e-16
95830,2018,156419,129.31,0,0,0.7625,0.4539072,1,3.0375,592.0,135083.0,0.0,0.0,1.0
95830,2019,168952,130.61,0,0,0.75,0.4539072,1,3.4275,592.0,135083.0,156419.0,1.0,6.123233995736766e-17
95830,2020,202533,155.0,0,0,0.4233333333333333,0.4539072,1,,592.0,135083.0,162685.5,1.2246467991473532e-16,-1.0
95830,2021,230903,166.0,0,15128,0.4599999999999999,0.4539072,1,,592.0,135083.0,175968.0,-1.0,-1.8369701987210294e-16
95831,2018,7210386,8441.43,217691,1284972,0.277,0.27864963,1,1.983,44366.0,96509.0,0.0,0.0,1.0
95831,2019,7666564,8556.12,0,132706,0.2799999999999999,0.27864963,1,1.971,44366.0,96509.0,7210386.0,1.0,6.123233995736766e-17
95831,2020,9117313,10865.0,750,623483,0.25,0.27864963,1,,44366.0,96509.0,7438475.0,1.2246467991473532e-16,-1.0
95831,2021,9819238,11014.0,0,1358793,0.2833333333333333,0.27864963,1,,44366.0,96509.0,7998087.666666667,-1.0,-1.8369701987210294e-16
95832,2018,934979,1422.05,0,29555,0.6025,0.29433864,1,2.1125,12973.0,78230.0,0.0,0.0,1.0
95832,2019,1035317,1499.95,0,140875,0.425,0.29433864,1,2.0675,12973.0,78230.0,934979.0,1.0,6.123233995736766e-17
95832,2020,1230440,1768.0,0,254764,0.2183333333333333,0.29433864,1,,12973.0,78230.0,985148.0,1.2246467991473532e-16,-1.0
95832,2021,1358842,1815.0,0,117752,0.2266666666666666,0.29433864,1,,12973.0,78230.0,1066912.0,-1.0,-1.8369701987210294e-16
95833,2018,3511379,5364.84,0,498593,0.2491666666666666,0.28498256,1,1.965,40205.0,87016.0,0.0,0.0,1.0
95833,2019,3869568,5639.71,0,400109,0.2225,0.28498256,1,1.9633333333333327,40205.0,87016.0,3511379.0,1.0,6.123233995736766e-17
95833,2020,4656378,7278.0,340756,387294,0.2749999999999999,0.28498256,1,,40205.0,87016.0,3690473.5,1.2246467991473532e-16,-1.0
95833,2021,5110441,7555.0,186,859348,0.315,0.28498256,1,,40205.0,87016.0,4012441.6666666665,-1.0,-1.8369701987210294e-16
95834,2018,2592778,3918.85,0,66338,0.2158333333333333,0.2683952,1,1.9641666666666664,35062.0,98169.0,0.0,0.0,1.0
95834,2019,3034186,4583.75,0,124061,0.1958333333333333,0.2683952,1,1.9583333333333333,35062.0,98169.0,2592778.0,1.0,6.123233995736766e-17
95834,2020,3969785,6389.0,131766,255848,0.2516666666666666,0.2683952,1,,35062.0,98169.0,2813482.0,1.2246467991473532e-16,-1.0
95834,2021,4436753,6760.0,0,4928,0.2933333333333333,0.2683952,1,,35062.0,98169.0,3198916.333333333,-1.0,-1.8369701987210294e-16
95835,2018,5287631,6717.07,0,705408,0.297,0.36602435,1,1.985,41678.0,114413.0,0.0,0.0,1.0
95835,2019,5852890,7121.67,0,323475,0.27,0.36602435,1,1.964,41678.0,114413.0,5287631.0,1.0,6.123233995736766e-17
95835,2020,7147651,8967.0,0,546708,0.41,0.36602435,1,,41678.0,114413.0,5570260.5,1.2246467991473532e-16,-1.0
95835,2021,7845689,9186.0,0,784445,0.4399999999999999,0.36602435,1,,41678.0,114413.0,6096057.333333333,-1.0,-1.8369701987210294e-16
95836,2018,365,1.04,0,0,1.0,0.4445519,1,1.5,16404.5,89916.0,0.0,0.0,1.0
95836,2019,433,1.97,0,0,1.0,0.4445519,1,1.5,16404.5,89916.0,365.0,1.0,6.123233995736766e-17
95836,2020,976,3.0,0,0,0.3333333333333333,0.4445519,1,,16404.5,89916.0,399.0,1.2246467991473532e-16,-1.0
95836,2021,840,2.0,0,0,0.3333333333333333,0.4445519,1,,16404.5,89916.0,591.3333333333334,-1.0,-1.8369701987210294e-16
95837,2018,78597,43.62,0,0,0.2175,0.2711699,1,4.605,263.0,176250.0,0.0,0.0,1.0
95837,2019,85654,46.34,0,0,0.06,0.2711699,1,5.46,263.0,176250.0,78597.0,1.0,6.123233995736766e-17
95837,2020,105987,65.0,0,0,0.2833333333333333,0.2711699,1,,263.0,176250.0,82125.5,1.2246467991473532e-16,-1.0
95837,2021,108044,63.0,0,0,0.33,0.2711699,1,,263.0,176250.0,90079.33333333331,-1.0,-1.8369701987210294e-16
95838,2018,2939220,4521.68,1714,1199762,0.2008333333333333,0.2971002,1,1.95,40295.0,63969.0,0.0,0.0,1.0
95838,2019,3299397,4943.39,0,556860,0.1875,0.2971002,1,1.98,40295.0,63969.0,2939220.0,1.0,6.123233995736766e-17
95838,2020,3996881,6030.0,613,947839,0.3083333333333333,0.2971002,1,,40295.0,63969.0,3119308.5,1.2246467991473532e-16,-1.0
95838,2021,4410592,6175.0,0,1638463,0.3483333333333333,0.2971002,1,,40295.0,63969.0,3411832.6666666665,-1.0,-1.8369701987210294e-16
95841,2018,1578969,2201.15,0,937957,0.2575,0.29943636,1,2.1166666666666667,21232.0,62305.0,0.0,0.0,1.0
95841,2019,1742413,2416.46,0,20855,0.2325,0.29943636,1,2.0541666666666667,21232.0,62305.0,1578969.0,1.0,6.123233995736766e-17
95841,2020,2193144,3370.0,0,13437,0.3,0.29943636,1,,21232.0,62305.0,1660691.0,1.2246467991473532e-16,-1.0
95841,2021,2416730,3523.0,0,1463629,0.3533333333333333,0.29943636,1,,21232.0,62305.0,1838175.3333333333,-1.0,-1.8369701987210294e-16
95842,2018,2558479,3955.85,0,108600,0.2391666666666666,0.2901665,1,2.1466666666666665,35031.0,67170.0,0.0,0.0,1.0
95842,2019,2864136,4317.34,0,18551,0.2058333333333333,0.2901665,1,2.0383333333333336,35031.0,67170.0,2558479.0,1.0,6.123233995736766e-17
95842,2020,3648043,5717.0,0,1073727,0.2883333333333333,0.2901665,1,,35031.0,67170.0,2711307.5,1.2246467991473532e-16,-1.0
95842,2021,4033799,6009.0,0,674575,0.315,0.2901665,1,,35031.0,67170.0,3023552.6666666665,-1.0,-1.8369701987210294e-16
95843,2018,4824201,6316.67,0,231071,0.3379999999999999,0.3345314,1,2.234,48321.0,94753.0,0.0,0.0,1.0
95843,2019,5445211,6903.72,0,589852,0.287,0.3345314,1,2.16,48321.0,94753.0,4824201.0,1.0,6.123233995736766e-17
95843,2020,6476583,8347.0,8968,84592,0.3466666666666667,0.3345314,1,,48321.0,94753.0,5134706.0,1.2246467991473532e-16,-1.0
95843,2021,7112337,8465.0,0,993850,0.3899999999999999,0.3345314,1,,48321.0,94753.0,5581998.333333333,-1.0,-1.8369701987210294e-16
95864,2018,4723819,4309.78,0,405260,0.359,0.31474963,1,2.148,25137.0,129083.0,0.0,0.0,1.0
95864,2019,5128962,4461.61,0,442768,0.335,0.31474963,1,2.074,25137.0,129083.0,4723819.0,1.0,6.123233995736766e-17
95864,2020,6426594,5964.0,0,933347,0.3016666666666667,0.31474963,1,,25137.0,129083.0,4926390.5,1.2246467991473532e-16,-1.0
95864,2021,7124351,6089.0,0,378833,0.3383333333333334,0.31474963,1,,25137.0,129083.0,5426458.333333333,-1.0,-1.8369701987210294e-16
95901,2018,6744236,8197.279999999999,391298,2629500,0.565,0.52663016,1,4.505,36807.0,68109.0,0.0,0.0,1.0
95901,2019,11058693,13159.68,0,151431,0.4808333333333333,0.52663016,1,4.533333333333334,36807.0,68109.0,6744236.0,1.0,6.123233995736766e-17
95901,2020,10302004,12488.0,14120,1750876,0.5983333333333333,0.52663016,1,,36807.0,68109.0,8901464.5,1.2246467991473532e-16,-1.0
95901,2021,34778082,38274.0,190566,9059328,0.6883333333333334,0.52663016,1,,36807.0,68109.0,9368311.0,-1.0,-1.8369701987210294e-16
95903,2018,1493,4.52,0,0,1.0,0.39141405,1,1.86,2072.0,57356.0,0.0,0.0,1.0
95903,2019,2942,10.16,0,0,1.11,0.39141405,1,1.29,2072.0,57356.0,1493.0,1.0,6.123233995736766e-17
95903,2020,12778,74.0,0,0,0.2183333333333333,0.39141405,1,,2072.0,57356.0,2217.5,1.2246467991473532e-16,-1.0
95903,2021,14634,90.0,0,0,0.2583333333333333,0.39141405,1,,2072.0,57356.0,5737.666666666667,-1.0,-1.8369701987210294e-16
95910,2018,23003,21.87,0,0,2.288,2.3658051,1,6.11,35.0,89916.0,0.0,0.0,1.0
95910,2019,23280,20.04,0,0,2.376,2.3658051,1,6.122,35.0,89916.0,23003.0,1.0,6.123233995736766e-17
95910,2020,30958,27.0,0,0,2.4683333333333333,2.3658051,1,,35.0,89916.0,23141.5,1.2246467991473532e-16,-1.0
95910,2021,39675,28.0,0,0,1.47,2.3658051,1,,35.0,89916.0,25747.0,-1.0,-1.8369701987210294e-16
95912,2018,510631,602.39,0,370199,0.228,0.32261354,1,3.034,5048.0,80893.0,0.0,0.0,1.0
95912,2019,559655,623.37,0,6750,0.302,0.32261354,1,3.386,5048.0,80893.0,510631.0,1.0,6.123233995736766e-17
95912,2020,653246,750.0,0,0,0.335,0.32261354,1,,5048.0,80893.0,535143.0,1.2246467991473532e-16,-1.0
95912,2021,716222,764.0,0,0,0.3866666666666667,0.32261354,1,,5048.0,80893.0,574510.6666666666,-1.0,-1.8369701987210294e-16
95913,2018,31540,33.39,0,0,0.2,0.24838084,1,4.64,266.0,119632.0,0.0,0.0,1.0
95913,2019,34357,39.07,0,0,0.056,0.24838084,1,4.954,266.0,119632.0,31540.0,1.0,6.123233995736766e-17
95913,2020,56034,65.0,0,0,0.24,0.24838084,1,,266.0,119632.0,32948.5,1.2246467991473532e-16,-1.0
95913,2021,65888,68.0,0,0,0.3233333333333333,0.24838084,1,,266.0,119632.0,40643.66666666666,-1.0,-1.8369701987210294e-16
95914,2018,125810,89.3,3440,353626,2.352,1.7329911,1,6.416,459.0,84688.0,0.0,0.0,1.0
95914,2019,148042,98.51,0,4758,2.2190000000000003,1.7329911,1,6.711,459.0,84688.0,125810.0,1.0,6.123233995736766e-17
95914,2020,289094,211.0,0,0,1.62,1.7329911,1,,459.0,84688.0,136926.0,1.2246467991473532e-16,-1.0
95914,2021,335197,218.0,0,0,1.6866666666666668,1.7329911,1,,459.0,84688.0,187648.66666666663,-1.0,-1.8369701987210294e-16
95915,2018,9169,5.13,0,0,2.0,0.9557578,1,9.166666666666666,0.0,89916.0,0.0,0.0,1.0
95915,2019,10207,5.73,0,0,2.0,0.9557578,1,7.1933333333333325,0.0,89916.0,9169.0,1.0,6.123233995736766e-17
95915,2020,12483,6.0,0,0,0.805,0.9557578,1,,0.0,89916.0,9688.0,1.2246467991473532e-16,-1.0
95915,2021,10760,6.0,153000,0,0.9083333333333332,0.9557578,1,,0.0,89916.0,10619.666666666666,-1.0,-1.8369701987210294e-16
95916,2018,346653,263.95,39268,0,2.269,2.2983382,1,6.501,765.0,42963.0,0.0,0.0,1.0
95916,2019,428787,282.86,0,0,2.598,2.2983382,1,6.366,765.0,42963.0,346653.0,1.0,6.123233995736766e-17
95916,2020,1372032,859.0,99520075,315683,2.231666666666667,2.2983382,1,,765.0,42963.0,387720.0,1.2246467991473532e-16,-1.0
95916,2021,634408,404.0,0,0,2.185,2.2983382,1,,765.0,42963.0,715824.0,-1.0,-1.8369701987210294e-16
95917,2018,379052,461.7,0,37126,0.12,0.30242193,1,3.858,3561.0,80698.0,0.0,0.0,1.0
95917,2019,422738,485.42,0,103123,0.152,0.30242193,1,3.336,3561.0,80698.0,379052.0,1.0,6.123233995736766e-17
95917,2020,564886,679.0,0,23500,0.3349999999999999,0.30242193,1,,3561.0,80698.0,400895.0,1.2246467991473532e-16,-1.0
95917,2021,638339,683.0,0,324000,0.3383333333333333,0.30242193,1,,3561.0,80698.0,455558.6666666667,-1.0,-1.8369701987210294e-16
95918,2018,454887,322.4,0,55767,2.018,1.8773932,1,5.824,1842.0,55795.0,0.0,0.0,1.0
95918,2019,1133466,718.2800000000001,0,201238,2.0,1.8773932,1,5.82,1842.0,55795.0,454887.0,1.0,6.123233995736766e-17
95918,2020,2069154,1312.0,2427538,77022,1.7299999999999998,1.8773932,1,,1842.0,55795.0,794176.5,1.2246467991473532e-16,-1.0
95918,2021,1326816,705.0,0,0,1.8033333333333332,1.8773932,1,,1842.0,55795.0,1219169.0,-1.0,-1.8369701987210294e-16
95919,2018,182722,153.07999999999998,0,190600,2.339,2.3281765,1,5.664,1110.0,89916.0,0.0,0.0,1.0
95919,2019,226154,176.73999999999998,0,150000,2.561666666666667,2.3281765,1,5.343333333333334,1110.0,89916.0,182722.0,1.0,6.123233995736766e-17
95919,2020,496838,374.0,0,829,2.3183333333333334,2.3281765,1,,1110.0,89916.0,204438.0,1.2246467991473532e-16,-1.0
95919,2021,1262542,840.0,349800,2000,2.3166666666666664,2.3281765,1,,1110.0,89916.0,301904.6666666667,-1.0,-1.8369701987210294e-16
95920,2018,33519,15.98,0,0,0.0,0.3085627,1,7.6225,171.0,89916.0,0.0,0.0,1.0
95920,2019,40087,16.81,0,0,0.016,0.3085627,1,7.442,171.0,89916.0,33519.0,1.0,6.123233995736766e-17
95920,2020,49040,31.0,0,0,0.3833333333333333,0.3085627,1,,171.0,89916.0,36803.0,1.2246467991473532e-16,-1.0
95920,2021,39012,34.0,0,0,0.9233333333333332,0.3085627,1,,171.0,89916.0,40882.0,-1.0,-1.8369701987210294e-16
95922,2018,121402,67.2,0,0,3.0780000000000003,2.3375273,1,7.386,495.0,37250.0,0.0,0.0,1.0
95922,2019,143899,78.63,0,0,3.103,2.3375273,1,6.697,495.0,37250.0,121402.0,1.0,6.123233995736766e-17
95922,2020,337502,192.0,0,0,2.293333333333333,2.3375273,1,,495.0,37250.0,132650.5,1.2246467991473532e-16,-1.0
95922,2021,408502,206.0,0,0,2.263333333333333,2.3375273,1,,495.0,37250.0,200934.3333333333,-1.0,-1.8369701987210294e-16
95923,2018,84063,61.11,0,0,2.02,2.0707855,1,7.4625,60.0,54583.0,0.0,0.0,1.0
95923,2019,114222,69.27,0,0,2.1,2.0707855,1,7.657500000000001,60.0,54583.0,84063.0,1.0,6.123233995736766e-17
95923,2020,229844,125.0,0,0,1.8983333333333332,2.0707855,1,,60.0,54583.0,99142.5,1.2246467991473532e-16,-1.0
95923,2021,340998,150.0,1874613,633196,1.961666666666667,2.0707855,1,,60.0,54583.0,142709.66666666666,-1.0,-1.8369701987210294e-16
